customer_id,first_name,last_name,age,gender,location,subscription_length_months,monthly_bill,total_usage_gb,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,customer_service_calls,satisfaction_score,last_payment_days_ago,last_login_days_ago,credit_score,support_tickets,avg_monthly_usage_growth,churn_probability,churn
CUST_003256,Michael,Perez,47,Male,Charlotte,3,103.91,24.0,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Mailed check,5,6.3,4,1,777,0,-0.06,0.791,1
CUST_003257,Donald,Lewis,31,Female,Charlotte,3,109.56,81.3,1,1,No,0,0,0,0,0,0,One year,1,Bank transfer,1,7.4,29,8,693,1,0.435,0.66,0
CUST_003258,David,Clark,34,Male,San Diego,1,28.46,74.8,1,0,DSL,0,1,1,0,1,0,Month-to-month,0,Bank transfer,1,6.0,7,8,699,1,0.131,0.777,1
CUST_003259,Thomas,Ramirez,62,Male,San Antonio,6,79.85,100.5,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,2,6.3,33,0,603,1,0.101,0.423,0
CUST_003260,Barbara,Thomas,66,Male,Charlotte,11,53.96,81.6,1,1,DSL,0,0,0,1,0,0,One year,1,Electronic check,2,7.1,3,21,804,4,0.151,0.453,1
CUST_003261,Nancy,Davis,41,Male,Charlotte,72,49.45,4.8,1,1,DSL,0,1,0,0,1,0,Month-to-month,1,Electronic check,1,5.3,49,2,804,3,-0.26,0.8,1
CUST_003262,Jennifer,Thompson,45,Male,Charlotte,10,83.44,5.4,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,2,7.8,37,2,748,1,0.001,0.598,1
CUST_003263,Joseph,Johnson,31,Male,Phoenix,23,33.38,16.6,1,0,Fiber optic,0,0,1,0,1,0,One year,1,Electronic check,4,8.2,14,1,543,2,0.104,0.553,0
CUST_003264,Daniel,Taylor,62,Male,Charlotte,21,33.1,1.7,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Bank transfer,1,9.4,16,7,703,1,-0.069,0.635,1
CUST_003265,Joseph,Smith,54,Male,Los Angeles,4,85.92,46.1,0,0,Fiber optic,1,0,0,0,0,1,Two year,1,Credit card,5,8.2,0,13,668,2,0.019,0.448,0
CUST_003266,Karen,Wilson,74,Female,Chicago,1,81.05,32.4,1,1,DSL,0,1,1,0,1,1,Month-to-month,1,Mailed check,0,9.5,3,6,673,1,0.185,0.515,1
CUST_003267,Anthony,Jackson,31,Male,New York,14,70.44,49.0,1,1,Fiber optic,0,1,0,0,1,0,Two year,0,Mailed check,2,7.4,2,0,522,0,0.088,0.257,0
CUST_003268,Nancy,Hernandez,39,Male,Chicago,21,46.9,18.0,1,1,DSL,0,0,1,0,0,1,One year,1,Electronic check,3,8.0,38,7,624,0,-0.239,0.756,1
CUST_003269,Lisa,Moore,48,Female,Fort Worth,72,89.8,45.2,1,1,DSL,1,0,1,1,0,0,Month-to-month,1,Credit card,1,5.1,6,7,697,1,-0.04,0.622,0
CUST_003270,Thomas,Williams,54,Female,Charlotte,7,87.54,27.3,0,0,DSL,1,0,0,0,1,1,Two year,0,Bank transfer,1,7.4,11,5,695,1,0.0,0.368,0
CUST_003271,Christopher,Rodriguez,41,Female,Columbus,40,69.0,12.9,1,0,Fiber optic,0,1,0,0,0,0,Two year,1,Mailed check,1,7.9,3,1,673,2,-0.055,0.21,0
CUST_003272,Sandra,Lewis,31,Male,San Jose,8,41.64,51.0,1,0,Fiber optic,0,0,1,0,1,0,One year,1,Electronic check,3,7.5,3,3,625,0,0.176,0.584,1
CUST_003273,Linda,Lee,58,Male,San Antonio,21,56.26,61.0,1,0,DSL,1,0,0,0,1,0,Month-to-month,1,Credit card,1,6.7,6,0,694,0,0.229,0.452,1
CUST_003274,Donald,Wilson,55,Female,Jacksonville,16,93.24,122.5,1,0,DSL,1,0,0,0,1,0,Month-to-month,1,Electronic check,1,6.7,4,1,586,0,-0.07,0.62,1
CUST_003275,Patricia,Lewis,31,Female,Phoenix,1,113.39,160.7,1,0,Fiber optic,1,0,0,0,0,0,One year,1,Bank transfer,0,3.2,16,5,724,2,-0.028,0.712,1
CUST_003276,John,Thomas,65,Male,Charlotte,1,58.52,67.5,1,1,DSL,0,1,0,0,0,1,Month-to-month,0,Electronic check,0,7.8,11,2,733,0,0.111,0.573,0
CUST_003277,Donald,Brown,62,Female,Austin,1,60.35,65.3,1,1,No,0,0,0,0,0,0,One year,1,Credit card,3,6.1,14,0,599,1,0.142,0.573,0
CUST_003278,Richard,Thomas,47,Male,Austin,8,62.51,3.3,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer,1,7.7,9,0,769,1,0.163,0.435,1
CUST_003279,Linda,Martin,46,Female,San Diego,24,74.44,7.2,1,0,Fiber optic,1,0,0,0,0,1,One year,1,Electronic check,1,7.1,27,7,606,0,-0.014,0.414,1
CUST_003280,Matthew,Lee,53,Female,Charlotte,3,52.86,89.0,0,0,Fiber optic,0,0,0,1,0,1,One year,1,Electronic check,0,5.4,0,1,701,2,0.017,0.437,0
CUST_003281,Karen,Lopez,32,Female,Chicago,16,20.95,10.7,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,3,5.6,16,16,763,0,-0.038,0.716,1
CUST_003282,Anthony,Anderson,45,Female,Houston,6,107.46,32.9,1,0,DSL,1,0,0,0,1,0,Month-to-month,0,Mailed check,1,6.3,3,6,676,0,0.038,0.712,1
CUST_003283,Patricia,Thompson,18,Female,Columbus,28,136.71,13.6,1,1,DSL,1,0,0,0,1,1,One year,1,Bank transfer,3,7.2,11,2,627,3,-0.087,0.464,1
CUST_003284,Elizabeth,Wilson,58,Male,San Antonio,28,52.2,11.5,1,0,DSL,1,0,0,1,0,1,Month-to-month,1,Electronic check,1,9.3,31,2,681,2,0.064,0.49,1
CUST_003285,David,Smith,21,Male,Charlotte,26,43.53,73.8,0,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,5.8,4,0,752,2,0.072,0.516,0
CUST_003286,Richard,Garcia,67,Male,Houston,13,63.13,17.4,1,0,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Mailed check,2,6.5,39,6,718,2,0.134,0.556,1
CUST_003287,Nancy,Martinez,40,Male,Houston,6,61.87,33.8,1,0,DSL,1,0,0,1,0,0,Month-to-month,1,Electronic check,2,6.8,2,3,635,1,0.123,0.559,0
CUST_003288,Anthony,White,41,Female,Charlotte,29,99.31,11.8,1,1,Fiber optic,0,0,1,0,0,0,One year,1,Credit card,2,5.7,37,8,640,1,0.207,0.591,1
CUST_003289,Sandra,Miller,35,Male,Philadelphia,3,68.16,67.1,1,1,DSL,0,1,0,1,0,0,One year,1,Electronic check,1,7.5,0,1,677,1,-0.02,0.432,0
CUST_003290,Elizabeth,Thomas,40,Male,San Antonio,6,48.57,67.0,1,0,Fiber optic,1,1,0,0,0,1,Month-to-month,0,Bank transfer,2,5.5,4,2,768,0,0.153,0.727,0
CUST_003291,Charles,Lopez,66,Female,Houston,3,39.36,21.4,0,0,DSL,0,0,1,1,0,1,One year,1,Electronic check,2,8.7,14,3,716,2,-0.038,0.658,0
CUST_003292,Barbara,Anderson,18,Female,Chicago,20,94.28,107.1,0,0,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Mailed check,1,8.1,22,6,661,6,-0.223,0.716,1
CUST_003293,Jennifer,Davis,64,Male,San Jose,20,84.76,18.1,1,0,DSL,1,1,0,1,0,0,One year,0,Mailed check,0,8.3,2,9,646,0,-0.131,0.471,0
CUST_003294,Donna,Taylor,50,Male,New York,19,101.92,85.7,1,1,Fiber optic,1,0,1,1,1,0,Two year,0,Electronic check,0,8.8,32,15,546,2,0.09,0.444,0
CUST_003295,Nancy,Davis,26,Male,Charlotte,9,45.27,65.6,1,0,DSL,1,1,0,0,1,1,Month-to-month,0,Electronic check,1,7.4,2,0,850,1,0.113,0.592,1
CUST_003296,Barbara,Jackson,28,Female,Columbus,1,139.13,303.5,1,0,DSL,0,0,1,1,1,1,Month-to-month,1,Credit card,3,4.1,24,9,649,2,0.07,0.8,1
CUST_003297,Charles,Robinson,70,Male,Los Angeles,43,33.2,12.0,1,0,Fiber optic,0,0,0,1,0,0,One year,1,Electronic check,5,8.1,25,0,614,2,-0.008,0.545,0
CUST_003298,Patricia,Perez,30,Female,Austin,12,88.57,6.6,1,0,Fiber optic,0,0,1,0,0,1,Two year,1,Electronic check,6,4.9,16,20,812,2,0.144,0.563,1
CUST_003299,James,Hernandez,27,Male,Dallas,9,31.07,13.6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,6.3,26,0,635,3,0.462,0.68,1
CUST_003300,Mark,Robinson,62,Male,Los Angeles,15,48.61,6.7,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer,2,7.0,1,1,710,0,-0.124,0.77,1
CUST_003301,Sarah,Martin,50,Female,Chicago,3,124.51,15.2,1,0,Fiber optic,1,1,0,0,1,0,Two year,1,Electronic check,1,6.9,31,34,667,3,0.266,0.601,1
CUST_003302,Susan,Ramirez,30,Male,Phoenix,2,92.99,28.1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,5,3.8,7,1,652,1,0.198,0.8,0
CUST_003303,William,Clark,48,Male,Austin,9,53.6,28.6,1,0,Fiber optic,1,1,1,1,0,0,Month-to-month,0,Mailed check,2,7.4,4,9,731,2,0.161,0.57,1
CUST_003304,William,Thompson,29,Male,San Jose,4,54.19,125.6,1,0,Fiber optic,0,1,0,1,1,1,One year,0,Electronic check,4,6.4,0,8,719,1,0.138,0.493,0
CUST_003305,Donna,Perez,61,Male,San Diego,5,69.43,13.0,1,1,Fiber optic,1,0,1,1,0,1,Month-to-month,0,Mailed check,1,7.9,10,1,581,3,-0.084,0.557,0
CUST_003306,Jennifer,Anderson,60,Male,Fort Worth,40,81.91,231.0,1,1,No,0,0,0,0,0,0,One year,1,Credit card,1,7.8,0,3,656,1,-0.127,0.45,1
CUST_003307,David,Jones,52,Male,Fort Worth,13,110.02,126.3,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Mailed check,1,7.3,0,0,747,0,0.031,0.51,0
CUST_003308,Dorothy,Lewis,50,Male,Dallas,11,55.56,115.6,1,0,Fiber optic,0,0,0,0,1,0,Two year,1,Mailed check,3,3.9,6,0,728,1,-0.195,0.544,0
CUST_003309,Dorothy,Martinez,71,Male,Columbus,21,35.0,122.0,1,1,DSL,1,0,1,0,0,1,Month-to-month,1,Credit card,1,8.2,0,2,661,1,0.173,0.533,1
CUST_003310,Betty,White,44,Female,Houston,54,71.01,84.5,1,0,Fiber optic,0,1,0,0,1,0,One year,1,Mailed check,0,5.7,22,11,586,2,-0.138,0.516,0
CUST_003311,Dorothy,Thompson,27,Female,Charlotte,2,55.54,84.3,0,0,DSL,1,1,0,1,0,0,One year,1,Electronic check,5,9.1,0,5,808,2,0.244,0.491,0
CUST_003312,Donald,Gonzalez,51,Female,Dallas,32,39.64,27.6,1,1,DSL,1,1,0,0,0,1,Two year,1,Electronic check,1,8.0,9,4,752,3,-0.096,0.41,1
CUST_003313,Matthew,Wilson,76,Female,Charlotte,15,75.12,44.3,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card,2,6.7,9,15,850,2,0.046,0.488,1
CUST_003314,James,Clark,29,Male,San Diego,2,61.24,152.3,1,0,Fiber optic,0,1,1,0,1,0,One year,1,Credit card,0,5.9,9,7,687,1,0.257,0.466,0
CUST_003315,Robert,Perez,39,Male,Los Angeles,6,75.38,29.5,1,1,Fiber optic,0,0,1,0,0,1,One year,1,Credit card,8,6.7,1,25,741,0,0.138,0.561,0
CUST_003316,Richard,Lee,51,Male,San Diego,11,46.63,2.2,1,1,Fiber optic,1,1,0,0,0,0,One year,1,Mailed check,4,5.9,25,3,710,2,0.087,0.677,1
CUST_003317,Lisa,White,44,Male,Houston,21,81.02,92.7,0,0,DSL,1,1,0,0,1,1,Two year,1,Mailed check,2,7.6,12,1,534,2,0.002,0.307,1
CUST_003318,James,Lopez,30,Male,Austin,5,39.38,40.7,1,1,DSL,1,1,0,0,1,1,One year,1,Bank transfer,1,6.1,18,2,708,1,0.192,0.622,1
CUST_003319,Charles,Sanchez,61,Male,Philadelphia,13,47.89,86.3,1,1,DSL,1,0,0,0,1,0,One year,0,Bank transfer,3,7.7,22,2,495,3,0.061,0.621,1
CUST_003320,Richard,Thomas,79,Female,Charlotte,20,60.51,4.4,1,1,DSL,1,1,0,1,0,1,One year,1,Bank transfer,3,4.6,27,7,600,2,0.258,0.405,1
CUST_003321,Mary,Sanchez,47,Female,Austin,10,133.85,83.0,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Mailed check,5,6.8,15,1,709,3,-0.066,0.76,0
CUST_003322,James,Ramirez,31,Male,Austin,35,91.28,19.5,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,2,7.8,15,3,677,0,-0.172,0.765,1
CUST_003323,Jessica,Garcia,21,Female,Los Angeles,36,102.6,170.6,1,1,DSL,1,0,0,1,0,0,Month-to-month,1,Mailed check,3,7.8,1,2,394,4,0.333,0.528,0
CUST_003324,Joseph,Martin,48,Female,Charlotte,11,117.55,9.2,1,1,DSL,0,1,0,0,0,1,One year,1,Mailed check,0,4.5,2,3,700,1,0.233,0.548,0
CUST_003325,Daniel,Miller,61,Female,Charlotte,64,281.78,268.0,1,1,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,5,8.3,16,0,565,3,-0.132,0.8,1
CUST_003326,Karen,Martinez,52,Male,Columbus,1,67.8,5.5,1,0,Fiber optic,1,1,1,0,0,0,One year,0,Electronic check,1,7.3,2,4,748,2,-0.055,0.505,1
CUST_003327,David,Thompson,44,Male,Houston,1,117.7,2.0,1,0,DSL,0,0,1,0,0,1,Month-to-month,0,Credit card,4,6.8,9,5,671,1,0.211,0.8,1
CUST_003328,Michael,White,36,Male,San Diego,8,99.99,19.3,1,1,DSL,1,0,1,0,0,1,One year,1,Electronic check,1,8.4,3,0,800,3,-0.187,0.688,0
CUST_003329,Matthew,Williams,28,Male,Los Angeles,16,99.33,29.1,1,0,Fiber optic,1,0,0,0,0,1,Month-to-month,0,Credit card,0,8.0,3,0,521,3,0.046,0.529,1
CUST_003330,Karen,Perez,57,Female,San Diego,17,135.6,84.9,1,0,DSL,1,0,1,0,0,1,Month-to-month,1,Mailed check,3,4.7,7,0,496,2,0.313,0.691,0
CUST_003331,William,Thomas,58,Male,Los Angeles,11,56.39,7.7,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer,1,9.3,2,1,791,1,0.07,0.473,0
CUST_003332,John,Jones,21,Male,San Diego,2,54.63,31.0,1,0,Fiber optic,1,0,1,1,1,1,Two year,1,Mailed check,0,6.2,22,0,809,1,0.02,0.336,0
CUST_003333,Robert,Garcia,68,Female,San Jose,3,75.79,14.2,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,4,8.9,1,2,850,1,0.283,0.575,1
CUST_003334,Karen,Miller,53,Female,Phoenix,34,61.99,109.8,1,0,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Credit card,2,8.4,18,1,711,0,0.064,0.499,0
CUST_003335,Christopher,Garcia,65,Male,San Antonio,36,75.75,2.9,1,1,DSL,0,1,1,1,1,0,Two year,1,Electronic check,3,8.2,7,6,707,1,-0.078,0.273,0
CUST_003336,Sandra,Martin,24,Female,Charlotte,20,124.6,36.0,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,2,9.7,2,13,712,2,-0.089,0.598,0
CUST_003337,Nancy,Thomas,24,Male,New York,19,55.08,53.9,1,1,Fiber optic,1,0,0,0,1,0,One year,0,Electronic check,2,8.4,5,3,756,4,-0.041,0.328,1
CUST_003338,Dorothy,Brown,42,Male,Columbus,16,59.03,135.9,1,0,DSL,1,1,0,1,0,1,Two year,1,Electronic check,4,6.3,6,2,683,2,-0.038,0.34,1
CUST_003339,David,Sanchez,52,Male,Los Angeles,4,71.5,122.7,1,1,DSL,1,0,0,1,1,0,One year,1,Credit card,2,7.9,3,4,490,0,0.512,0.492,0
CUST_003340,Nancy,Wilson,71,Female,New York,10,60.87,127.1,1,0,DSL,0,1,1,0,0,0,One year,0,Electronic check,0,6.3,19,0,640,3,-0.069,0.378,0
CUST_003341,Donna,Thomas,55,Female,Los Angeles,21,31.01,2.9,1,0,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Electronic check,2,5.5,5,8,634,0,-0.279,0.8,0
CUST_003342,Daniel,Martinez,41,Male,Fort Worth,13,52.88,97.7,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Bank transfer,1,7.2,8,3,623,4,0.01,0.404,0
CUST_003343,Richard,Davis,29,Male,Phoenix,1,87.79,101.6,1,1,DSL,0,0,1,0,0,0,Two year,0,Electronic check,2,7.3,0,0,757,0,0.1,0.361,0
CUST_003344,William,Miller,63,Male,Charlotte,55,118.51,184.8,1,0,Fiber optic,1,1,1,0,0,0,Two year,1,Credit card,1,7.6,3,3,850,3,0.105,0.352,0
CUST_003345,Betty,Moore,30,Male,San Antonio,33,42.02,18.2,1,1,Fiber optic,0,1,0,1,0,1,One year,0,Electronic check,3,7.6,1,4,673,4,0.139,0.485,0
CUST_003346,Mary,Johnson,69,Male,New York,5,41.94,118.4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,2,5.7,28,0,570,1,-0.019,0.761,1
CUST_003347,Joseph,Smith,40,Male,Jacksonville,17,67.5,30.4,0,0,Fiber optic,1,0,1,0,0,1,Two year,0,Mailed check,0,8.4,23,2,649,1,0.001,0.281,0
CUST_003348,Joseph,Lopez,68,Female,New York,46,29.07,43.9,1,1,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,2,7.4,3,1,569,2,0.025,0.555,0
CUST_003349,David,Lewis,55,Female,Columbus,1,55.81,30.0,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,3,7.9,8,3,672,2,0.053,0.664,1
CUST_003350,Susan,Rodriguez,42,Male,Los Angeles,12,33.3,25.3,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Bank transfer,1,6.8,4,3,517,0,-0.028,0.648,1
CUST_003351,Mary,Lopez,37,Male,Houston,10,115.31,61.8,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,0,Electronic check,0,6.1,17,10,638,0,0.228,0.679,1
CUST_003352,William,Perez,39,Male,Fort Worth,9,49.02,22.7,1,1,DSL,0,1,0,0,0,1,One year,1,Electronic check,2,9.4,3,10,755,1,-0.058,0.603,1
CUST_003353,Linda,Garcia,51,Male,Charlotte,32,129.17,131.7,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Bank transfer,2,7.3,20,1,679,0,0.276,0.661,1
CUST_003354,Lisa,Garcia,46,Female,Houston,8,104.11,73.9,1,0,DSL,0,0,0,0,0,1,Month-to-month,0,Credit card,5,8.6,2,6,727,1,0.079,0.738,1
CUST_003355,Robert,Clark,36,Female,Charlotte,1,51.49,61.6,1,0,Fiber optic,1,0,1,0,0,0,Month-to-month,0,Electronic check,4,6.2,4,0,730,1,-0.266,0.792,1
CUST_003356,Matthew,Ramirez,42,Male,Los Angeles,1,43.43,13.0,1,1,DSL,0,1,0,0,0,1,Month-to-month,1,Credit card,3,5.1,26,2,580,2,0.014,0.8,0
CUST_003357,Thomas,Lewis,46,Male,Columbus,1,61.72,198.0,1,1,DSL,1,1,0,0,0,0,One year,1,Credit card,3,8.0,4,2,673,0,0.128,0.546,1
CUST_003358,Patricia,Taylor,18,Female,San Jose,9,63.95,62.1,1,0,DSL,0,1,0,1,0,0,One year,1,Electronic check,1,6.9,29,9,790,3,-0.107,0.535,0
CUST_003359,Patricia,Johnson,51,Male,Los Angeles,22,76.59,13.8,1,1,No,0,0,0,0,0,0,One year,1,Mailed check,2,5.8,1,0,705,1,0.324,0.368,0
CUST_003360,Michael,Sanchez,30,Female,Chicago,4,48.88,71.6,1,1,DSL,1,1,0,0,0,1,One year,1,Credit card,3,7.1,11,3,716,1,0.102,0.654,1
CUST_003361,Mary,Williams,27,Male,New York,18,89.89,13.0,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,2,8.0,3,2,653,1,0.144,0.585,1
CUST_003362,Patricia,Hernandez,19,Female,Phoenix,20,74.15,4.0,0,0,DSL,1,1,0,0,0,0,One year,1,Electronic check,3,7.6,4,4,590,2,0.226,0.317,1
CUST_003363,Linda,Wilson,18,Female,Los Angeles,5,58.2,41.4,1,1,Fiber optic,1,0,0,0,0,0,One year,0,Bank transfer,1,8.1,21,10,666,1,-0.029,0.413,0
CUST_003364,Anthony,Brown,24,Female,San Jose,16,50.16,42.0,1,1,DSL,1,0,1,1,0,1,Month-to-month,0,Mailed check,0,6.2,10,0,705,1,0.137,0.552,0
CUST_003365,Mark,Martin,34,Female,Charlotte,20,61.93,11.9,1,1,DSL,0,0,1,1,0,0,Month-to-month,0,Electronic check,3,6.6,2,19,677,0,0.015,0.534,0
CUST_003366,Matthew,Davis,74,Male,New York,11,48.1,21.9,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,8.7,34,5,662,1,0.103,0.616,1
CUST_003367,Linda,Brown,37,Female,San Diego,7,68.26,172.8,1,1,DSL,1,1,0,1,0,1,Month-to-month,1,Bank transfer,2,6.2,6,7,668,1,-0.072,0.581,1
CUST_003368,Thomas,Moore,47,Female,Dallas,17,69.0,20.0,1,1,DSL,1,0,1,1,0,1,Month-to-month,1,Mailed check,1,9.5,25,2,745,3,-0.005,0.521,1
CUST_003369,Donald,Davis,51,Male,Charlotte,68,74.05,10.4,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,2,4.2,29,14,661,1,0.133,0.556,1
CUST_003370,Elizabeth,Thomas,46,Male,San Antonio,10,135.17,421.8,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,0,Credit card,0,7.5,6,2,587,1,-0.081,0.634,0
CUST_003371,Susan,Rodriguez,43,Male,San Diego,8,63.25,20.6,1,1,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer,4,9.8,6,7,627,1,-0.029,0.596,0
CUST_003372,James,Hernandez,27,Male,Philadelphia,11,99.67,81.9,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,1,3.5,9,8,780,2,0.239,0.702,1
CUST_003373,Karen,Sanchez,66,Male,Chicago,1,73.1,16.1,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer,1,8.5,12,5,698,1,0.267,0.611,0
CUST_003374,Anthony,Lopez,72,Female,New York,14,60.62,44.9,1,1,Fiber optic,0,1,1,1,1,0,One year,1,Mailed check,1,7.9,0,7,569,4,0.174,0.331,0
CUST_003375,Michael,Harris,19,Male,Phoenix,7,63.58,28.0,1,0,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,0,7.8,0,0,716,1,0.067,0.376,1
CUST_003376,Sarah,Johnson,29,Female,New York,2,65.14,189.2,1,1,Fiber optic,0,0,0,0,0,0,Two year,0,Credit card,1,8.3,3,0,601,3,-0.125,0.481,1
CUST_003377,David,Harris,40,Male,San Diego,11,74.58,35.1,1,1,DSL,0,1,1,0,1,0,Two year,1,Electronic check,0,7.9,6,4,686,3,-0.141,0.426,1
CUST_003378,Anthony,Lewis,30,Male,Chicago,1,45.43,44.0,1,0,Fiber optic,1,1,1,0,0,0,One year,0,Credit card,1,5.6,12,2,782,1,-0.039,0.664,0
CUST_003379,Michael,Moore,52,Male,San Diego,9,37.11,135.7,1,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,0,6.5,2,9,605,4,-0.11,0.8,1
CUST_003380,Linda,Rodriguez,34,Male,New York,2,86.64,302.0,1,0,Fiber optic,0,0,1,1,0,0,Two year,1,Mailed check,0,8.8,4,1,572,3,-0.082,0.325,0
CUST_003381,Christopher,Lewis,77,Male,Charlotte,1,95.51,7.5,1,0,DSL,1,0,1,1,1,0,Month-to-month,0,Credit card,1,7.8,6,5,723,0,0.15,0.693,1
CUST_003382,Linda,Jones,62,Male,Charlotte,31,89.86,122.1,1,1,DSL,1,1,0,1,0,0,Month-to-month,1,Electronic check,1,5.9,3,1,668,2,-0.13,0.721,1
CUST_003383,Michael,Ramirez,48,Male,Los Angeles,44,70.95,29.1,1,0,Fiber optic,0,0,1,0,1,0,One year,1,Mailed check,2,6.2,5,0,694,1,0.164,0.356,0
CUST_003384,Donna,Thompson,60,Female,Houston,4,90.64,61.7,1,1,DSL,0,1,0,1,0,0,Month-to-month,1,Credit card,2,7.5,1,1,792,2,0.005,0.709,1
CUST_003385,Richard,Ramirez,61,Female,Dallas,13,88.71,31.7,1,1,DSL,0,0,0,0,1,1,One year,0,Mailed check,1,6.3,0,1,616,3,0.243,0.508,0
CUST_003386,Richard,Taylor,36,Male,New York,5,91.38,35.1,1,0,DSL,0,0,0,0,0,1,One year,0,Electronic check,4,5.0,2,8,709,3,0.475,0.681,1
CUST_003387,Thomas,Martin,32,Female,Houston,12,47.28,8.8,1,0,DSL,1,1,0,0,1,0,Month-to-month,0,Electronic check,1,8.8,3,29,700,0,0.062,0.673,0
CUST_003388,Richard,Perez,46,Female,Chicago,10,43.0,41.8,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Mailed check,4,7.9,18,3,548,1,-0.003,0.759,1
CUST_003389,Daniel,Brown,57,Male,Charlotte,5,57.09,43.4,1,0,Fiber optic,0,0,1,0,1,0,Two year,1,Bank transfer,1,6.9,16,0,746,2,0.156,0.387,1
CUST_003390,Anthony,Thompson,47,Female,Charlotte,21,66.22,12.3,1,0,Fiber optic,1,0,0,0,0,1,One year,1,Electronic check,2,7.8,15,7,725,1,0.077,0.431,1
CUST_003391,Christopher,Johnson,21,Female,Dallas,2,60.54,43.9,1,0,Fiber optic,1,0,1,0,0,0,Month-to-month,0,Electronic check,0,5.3,38,0,661,1,-0.015,0.562,1
CUST_003392,William,Robinson,32,Male,San Antonio,1,31.48,161.2,1,0,Fiber optic,1,0,1,0,1,0,One year,0,Electronic check,2,7.4,6,1,776,0,0.314,0.656,1
CUST_003393,Robert,Anderson,43,Male,Charlotte,26,132.78,106.7,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Mailed check,2,7.3,1,15,494,2,0.103,0.655,1
CUST_003394,Donna,Sanchez,43,Male,Charlotte,19,59.76,36.7,1,1,DSL,1,1,0,0,1,1,Two year,1,Credit card,1,7.7,20,1,630,3,0.046,0.306,0
CUST_003395,Susan,Anderson,74,Male,Charlotte,12,71.46,150.1,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Electronic check,0,9.0,10,4,745,2,0.048,0.424,1
CUST_003396,Donald,Clark,24,Female,New York,11,109.71,65.0,1,0,No,0,0,0,0,0,0,Two year,0,Electronic check,1,6.6,99,11,616,1,0.088,0.462,1
CUST_003397,Nancy,Harris,52,Male,Los Angeles,12,26.1,6.2,1,1,DSL,0,1,1,0,0,1,Two year,1,Credit card,3,4.9,4,6,584,0,0.013,0.531,1
CUST_003398,Jessica,Brown,67,Female,Austin,10,54.34,42.6,0,0,Fiber optic,1,1,0,1,0,0,Two year,0,Credit card,3,7.6,24,7,716,1,0.099,0.38,0
CUST_003399,James,Brown,79,Female,San Diego,8,57.12,10.9,0,0,DSL,1,1,1,0,0,0,Month-to-month,1,Credit card,0,7.3,23,1,586,0,-0.095,0.453,1
CUST_003400,James,Sanchez,38,Female,New York,12,58.29,80.7,1,1,DSL,1,0,0,0,1,1,Two year,1,Bank transfer,2,8.6,49,9,741,3,-0.179,0.524,1
